cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,stoichiometry_valid,concentration_valid,ligand_valid,physics_failure_prob,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity,phase_label
2.482396,0.947727,197.750458,1.500000,0.233339,55.211765,1,True,False,True,0.300000,2.494999,0.489118,525.039246,6.051684,51.157600,13.486195,0.318854,0.918263,2
1.690502,0.960448,207.448349,0.144397,0.787881,12.116184,0,True,False,True,0.300000,2.293021,0.366732,511.964996,21.622290,38.128872,11.015492,0.537111,1.000000,0
1.514054,1.436609,206.930206,1.467477,0.570209,5.123699,0,True,False,True,0.300000,2.257454,0.040801,564.620300,10.756527,39.348877,12.040187,0.352829,0.687215,3
1.894109,0.841317,206.492401,1.064520,0.265394,36.353825,3,True,False,True,0.300000,2.303948,0.400619,521.603333,30.521729,35.111092,11.247617,0.612810,0.711370,0
1.848548,0.944997,234.158997,0.733890,0.636365,5.590122,1,True,False,True,0.300000,2.039839,0.064253,532.865601,3.409165,55.580643,6.772038,0.159310,0.500000,3
0.511449,1.327860,160.227173,0.574394,1.361703,57.269577,3,False,False,True,0.600000,11.360617,0.991137,-386.941711,6.422815,38.065182,24.417154,0.698024,0.694943,1
1.839459,0.611985,103.788811,0.066490,0.021437,24.696320,1,False,False,True,0.600000,58.290798,0.966467,-5086.396973,4.066283,52.264935,25.237770,0.558693,0.848072,1
3.000000,1.269850,176.688278,0.504647,0.293146,11.467034,1,True,False,True,0.300000,2.240720,0.260772,574.510193,6.567325,42.278038,10.645467,0.493357,0.520400,3
0.906971,1.839374,116.280571,0.139007,0.334591,27.421610,0,False,False,True,0.600000,10.754845,0.899668,-330.452026,2.301615,68.356209,21.945698,0.653496,0.829621,1
0.863262,0.619902,193.901291,0.752101,0.092033,24.311211,3,True,True,True,0.000000,2.234431,0.064582,545.349670,14.943044,41.436901,11.735194,0.358822,0.786258,3
0.722674,0.887866,168.569992,0.167683,0.840112,50.553795,4,True,False,True,0.300000,2.302916,0.792990,506.929443,30.464275,38.090363,15.729233,0.964895,0.666458,0
1.267000,0.817215,163.096008,0.239769,0.062636,17.793221,2,True,False,True,0.300000,2.308727,0.655432,522.968567,24.243092,36.084961,14.963060,0.928681,0.701854,0
0.797984,1.317415,165.924179,0.505466,0.157831,42.974010,0,True,False,True,0.300000,2.200497,0.142612,531.235718,18.058575,33.606907,1.894680,0.603795,0.557364,3
1.663627,0.748567,237.534653,0.029567,0.369917,20.262512,1,True,False,True,0.300000,2.385246,0.276776,481.972565,21.282417,39.311836,12.866955,0.096629,0.728824,3
1.158696,0.964655,153.873993,0.180635,0.050422,25.924192,4,True,False,True,0.300000,9.924998,0.915926,-247.302780,2.274998,68.122620,26.061218,0.797180,0.934239,1
2.223462,0.705918,195.443619,0.411943,1.021657,51.257725,3,False,False,True,0.600000,2.065551,0.156877,561.144958,17.727268,35.961601,5.845442,0.413665,1.000000,3
1.083025,0.911735,186.723190,0.050426,0.059382,51.715668,0,True,False,True,0.300000,2.077161,0.034949,462.483093,11.966405,39.912518,4.202255,0.482991,0.800861,3
3.000000,0.957779,118.231308,1.074397,0.692834,17.438864,0,False,False,True,0.600000,75.262573,0.970237,-6757.228027,2.050857,73.043251,28.385740,0.595188,0.807347,1
1.267152,1.191320,155.186432,1.213169,0.303093,47.895134,3,True,False,True,0.300000,2.293536,0.857451,522.265015,29.743128,29.737579,14.309490,0.943714,0.738629,0
1.664635,1.373495,229.312347,0.244791,0.339842,36.396229,0,True,False,True,0.300000,2.290730,0.403457,527.393738,28.987759,33.484238,17.382544,0.213548,0.720122,0
1.465840,0.521655,172.051025,0.393969,0.429412,34.144558,0,True,False,True,0.300000,2.397485,0.606761,506.537201,7.134207,48.314884,10.191747,0.536868,0.683348,2
1.163021,1.047381,186.376938,0.025472,1.089924,13.395220,3,True,False,True,0.300000,2.187132,0.044571,510.111389,15.061034,40.367226,6.259852,0.462304,0.664983,3
2.335858,1.668629,115.160667,0.920684,0.374597,57.863239,3,True,False,True,0.300000,2.311729,0.261855,451.809357,22.419022,34.909988,6.824307,0.362391,0.843451,3
0.748024,1.227293,143.887177,0.003032,1.266081,59.449554,0,True,False,True,0.300000,2.298584,0.865083,515.652466,33.353191,33.514664,15.675022,1.000000,0.741110,0
3.000000,1.076827,132.225479,0.373992,1.135338,33.120731,2,True,False,True,0.300000,39.218102,0.974112,-3184.518066,2.991056,56.556965,23.161406,0.753113,0.914511,1
3.000000,0.929928,171.314392,0.214328,0.591934,24.773752,0,False,False,True,0.600000,2.102020,0.082779,591.110291,7.648705,49.638344,4.706250,0.526638,0.746096,3
0.892975,0.560145,205.038116,0.476760,0.913433,9.271185,2,True,True,True,0.000000,2.401976,0.672998,503.497864,12.798896,39.716583,10.406306,0.438653,0.894264,2
1.871394,1.247200,151.204391,1.417715,0.822495,5.611668,0,True,False,True,0.300000,10.823355,0.829718,-331.797180,3.033240,52.958076,24.588516,0.866339,0.811322,1
1.286796,0.832026,163.614944,0.512002,1.500000,53.470974,4,True,False,True,0.300000,2.300151,0.266645,546.050842,17.230591,35.508984,7.402315,0.413603,0.734431,3
2.625321,0.599419,142.895645,0.036464,0.778589,46.375660,4,False,False,True,0.600000,2.171055,0.122855,567.317627,21.446247,36.491985,9.708714,0.605572,0.963979,3
1.437514,1.303394,158.103851,1.265695,0.001322,11.120929,2,True,False,True,0.300000,2.247380,0.014488,575.317505,13.002739,34.112427,11.239203,0.648571,0.574706,3
1.050713,1.441082,175.261612,0.408268,1.500000,35.530472,1,True,False,True,0.300000,2.183443,0.137756,531.798218,20.081684,35.642391,6.548933,0.438796,1.000000,3
2.292863,0.616922,156.492310,0.453692,0.325425,45.063576,4,False,False,True,0.600000,2.376487,0.377509,524.216248,8.680575,48.817005,8.869175,0.456027,0.746040,2
1.161657,0.456759,139.708099,0.177730,1.217386,51.058895,0,True,False,True,0.300000,2.482610,0.556148,519.317749,6.072787,52.766785,4.947233,0.567568,0.679016,2
1.540500,1.317374,157.093475,1.500000,1.298338,17.320080,4,True,False,False,0.600000,2.304779,0.739671,504.351074,25.134975,34.746120,15.188923,0.960500,0.600519,0
1.295803,0.746384,236.262207,0.343431,0.045146,40.950077,1,True,False,True,0.300000,2.311089,0.399792,531.132568,27.663578,28.126259,16.213449,0.138522,0.725369,0
2.532907,2.000000,80.000000,0.043349,0.230535,45.644978,3,True,False,True,0.300000,10.098952,0.885441,-267.593140,6.741484,41.059731,31.764977,0.347375,0.585662,1
0.859672,1.248390,210.469116,0.210949,0.511055,2.329432,1,True,False,True,0.300000,2.267659,0.755634,502.120636,13.802755,47.009941,8.778222,0.228013,0.638816,2
1.557013,1.835056,184.264374,0.512802,0.156244,57.388657,0,True,False,True,0.300000,2.296300,0.001683,505.836029,13.461015,39.236961,9.285206,0.437674,0.893140,3
3.000000,2.000000,175.122086,0.303587,0.332586,54.618065,0,True,False,True,0.300000,10.957869,0.841011,-330.139008,2.000144,73.580170,22.921389,0.740344,0.848069,1
1.075410,1.237761,187.887909,1.246658,0.961611,37.308311,0,True,False,True,0.300000,2.289569,0.625172,495.070679,30.100458,35.234344,18.306940,0.813457,0.927794,0
1.279456,0.864233,189.653610,0.708107,0.119147,40.052261,4,True,False,True,0.300000,2.298092,0.453763,521.353149,28.729589,32.946594,13.803003,0.740216,0.977370,0
0.890210,1.158219,115.589882,0.569038,0.330087,5.431700,4,True,False,True,0.300000,10.027625,0.870157,-242.924393,2.238916,66.967819,26.082411,0.590907,0.891016,1
1.001420,1.807167,210.986877,0.463112,0.143322,48.418480,0,True,False,True,0.300000,10.636930,0.938189,-310.061096,4.925980,47.728050,26.576469,0.326350,0.752346,1
1.748358,0.909567,217.032867,0.213481,0.610144,7.642953,1,True,False,True,0.300000,2.262093,0.087858,550.428406,19.626556,36.478004,5.936613,0.263142,0.605663,3
1.717142,1.535880,200.709824,1.500000,0.176614,18.019661,3,True,False,True,0.300000,2.303628,0.817285,518.622986,24.982685,29.267632,7.890120,0.601450,0.832427,0
0.893689,1.220722,175.603348,0.642122,0.126777,44.284851,3,True,False,True,0.300000,2.302625,0.586499,510.105072,26.324471,34.334171,17.565384,0.792279,0.714570,0
0.742485,2.000000,158.867371,0.198303,0.638789,59.174995,1,False,False,True,0.600000,2.298434,0.847409,523.580750,33.623432,28.479061,16.682920,0.908575,0.850884,0
2.398323,0.979433,198.666824,0.607624,0.305923,13.964380,0,True,False,True,0.300000,2.007843,0.162931,579.826050,4.992641,50.496590,10.316326,0.341611,0.672278,3
0.631842,0.776908,185.462036,1.424134,0.145502,5.465580,1,True,False,True,0.300000,2.196888,0.193950,511.562103,7.186324,43.478622,5.018550,0.382022,0.643415,3
0.490752,1.091127,226.721451,0.181451,0.825553,11.219170,0,False,False,True,0.600000,2.377476,0.255168,473.243286,9.779688,40.093365,6.071445,0.129614,0.866205,3
0.936855,1.109187,89.012474,0.626137,1.052648,53.675755,4,True,False,True,0.300000,2.148122,0.180474,519.816772,10.805140,33.395287,4.710457,0.193559,0.637765,3
2.078372,0.443422,211.399139,0.606169,0.095868,7.475595,2,False,False,True,0.600000,2.592797,0.534153,487.842010,7.838854,47.602863,8.035056,0.273802,0.588407,2
2.470121,2.000000,201.787750,0.585991,0.385406,25.749388,1,True,False,True,0.300000,2.141830,0.064711,517.417358,17.620817,34.821663,12.439152,0.338004,0.795776,3
0.612720,0.797005,161.024750,0.512104,0.021291,29.267317,0,True,False,True,0.300000,2.298556,0.706139,527.293213,30.494879,30.056480,21.925508,1.000000,0.780903,0
1.255523,0.635138,171.543564,0.121042,0.274155,13.327640,0,True,False,True,0.300000,2.028390,0.040275,569.212341,19.438833,40.382248,7.313317,0.486745,0.676307,3
2.645326,1.598260,160.208466,0.293745,0.177529,54.878582,0,True,False,True,0.300000,2.352256,0.261510,522.376465,12.849297,35.739769,7.560128,0.555076,0.871061,3
1.069802,0.947103,203.421539,1.238657,0.398676,26.365278,0,True,False,True,0.300000,2.292618,0.529611,533.125977,28.658909,31.400963,14.534701,0.581229,0.899995,0
1.559694,1.382264,153.267853,0.160546,1.500000,17.560143,1,True,False,True,0.300000,2.232192,0.172690,508.102997,4.378486,54.112244,8.891127,0.628188,0.783406,3
3.000000,0.328786,169.379410,0.727701,1.500000,38.891556,3,False,False,True,0.600000,2.058506,0.060788,510.762329,6.075880,47.669289,5.529027,0.567159,0.833210,3
2.648592,1.078291,161.152771,1.500000,0.132282,58.895321,1,True,False,True,0.300000,2.480872,0.682383,518.482788,9.750614,50.619148,5.200408,0.523868,0.708183,2
2.602827,0.616755,190.102722,1.500000,0.153766,46.393757,2,False,False,True,0.600000,2.147090,0.102096,540.124023,11.913575,41.987480,7.699575,0.448770,0.712402,3
1.558565,2.000000,182.481903,0.447425,0.988380,58.632195,2,True,False,True,0.300000,2.300945,0.357787,511.027649,29.504547,34.130489,15.605774,0.816690,0.611435,0
1.229518,1.762728,133.733795,0.080722,0.315355,45.274750,1,True,False,True,0.300000,2.197606,0.203636,576.759460,19.092810,34.843464,4.635004,0.645333,0.688663,3
2.070254,1.578467,139.602859,0.033117,0.558278,24.731680,1,True,False,True,0.300000,2.301505,0.765877,512.494690,26.549940,33.481426,12.794454,0.982901,0.737705,0
1.549155,2.000000,225.187073,0.297078,0.430787,8.045148,2,True,False,True,0.300000,2.303057,0.098439,562.133606,9.721576,41.138641,6.815076,0.258732,0.851343,3
0.451828,1.787026,99.112419,0.942238,0.574728,13.042819,2,False,False,True,0.600000,12.238714,0.951214,-478.393341,2.117131,73.114784,28.365490,0.525909,0.782096,1
1.813423,1.559091,110.860252,0.153078,0.067072,16.530409,4,True,False,True,0.300000,2.313754,0.116025,597.317322,16.737024,34.917484,13.733724,0.351535,0.966332,3
3.000000,1.591124,161.714661,0.668124,0.469089,46.748764,1,True,False,True,0.300000,2.304514,0.505819,518.184265,25.223602,33.296169,16.159496,0.989453,0.931642,0
1.483193,1.283657,133.966202,0.067223,0.082505,16.662457,1,True,False,True,0.300000,2.302166,0.746099,510.575409,26.356295,29.521074,11.998871,0.983031,0.646319,0
1.603078,1.190741,213.915451,0.165640,0.060773,57.004341,0,True,False,True,0.300000,2.301333,0.437429,532.758545,33.517090,32.862289,15.142011,0.490084,0.888099,0
1.648948,1.297628,150.234680,0.321209,0.478547,7.882087,0,True,False,True,0.300000,2.299567,0.955462,519.626343,23.560053,32.213604,19.650291,1.000000,1.000000,0
1.578870,1.485427,169.923721,0.266235,0.619600,30.311380,0,True,False,True,0.300000,2.295576,0.751748,516.588135,24.339813,31.200703,18.063793,0.947293,1.000000,0
1.341504,2.000000,192.268860,0.294784,0.081381,50.483624,0,True,False,True,0.300000,2.091064,0.243231,548.565063,19.430498,29.055195,6.012997,0.396672,0.925735,3
1.158705,0.815404,171.103195,1.112987,1.500000,18.690937,0,True,False,False,0.600000,2.286584,0.283864,530.100891,12.445702,41.458099,10.511581,0.592682,0.643203,3
1.409388,1.937762,144.889114,1.153923,0.220459,41.834114,1,True,False,True,0.300000,2.301749,0.801278,534.291992,27.669153,31.035597,17.248203,1.000000,0.959334,0
1.156057,0.811207,166.479965,0.294976,1.166105,35.166225,0,True,False,True,0.300000,10.411044,0.788910,-297.421570,5.738140,37.630672,23.333202,0.811826,0.910101,1
1.246009,0.630816,199.310837,0.993282,0.007989,53.679161,2,True,False,True,0.300000,2.298146,0.402057,539.600647,29.277243,35.171478,15.183541,0.623525,0.741692,0
2.137700,0.720679,190.038406,0.163235,0.872811,44.790596,1,True,False,True,0.300000,2.398068,0.439751,482.006104,7.824830,43.384933,1.315237,0.463560,0.833445,2
0.483020,0.786451,203.875046,0.314109,0.283547,36.146996,1,True,False,True,0.300000,2.390054,0.834679,528.842468,14.119462,42.791084,3.981238,0.397723,0.990150,2
1.555270,0.571784,169.625504,0.020818,0.428323,59.610447,0,True,False,True,0.300000,2.302959,0.627305,519.938904,30.338966,29.931622,14.952824,0.874255,0.606119,0
1.301706,1.168150,122.491196,0.626237,0.610098,55.469719,1,True,False,True,0.300000,10.021765,0.942347,-230.095779,2.189739,70.120941,27.724024,0.656163,0.582485,1
1.973584,1.191703,163.728928,0.304741,0.412713,31.617390,1,True,False,True,0.300000,2.061133,0.157944,532.668335,10.678412,38.949413,8.362910,0.607313,0.824614,3
1.641421,1.437067,137.001892,0.311950,1.500000,51.828838,0,True,False,True,0.300000,2.297541,1.000000,520.438171,32.367935,37.397442,9.961860,0.909314,0.939498,0
1.555019,1.040406,184.393661,0.259795,0.163112,31.802656,3,True,False,True,0.300000,10.791546,0.911621,-335.266876,2.693620,62.466480,22.098047,0.640357,0.862813,1
1.304629,0.969769,129.816513,0.033213,1.253107,31.076429,4,True,False,True,0.300000,2.161091,0.274691,550.394348,19.945471,29.720411,11.666633,0.550920,0.791890,3
1.562669,1.295304,97.826370,0.334254,1.021639,42.259491,4,True,False,True,0.300000,2.396118,0.199838,549.794678,17.589407,33.423920,5.749527,0.349543,0.827357,3
0.468580,0.585728,184.288315,0.338232,0.374267,40.639336,0,True,True,True,0.000000,2.301447,0.743185,517.679993,28.249870,37.528633,10.832455,0.708667,0.811395,0
1.327459,1.377548,144.458176,0.504197,0.315766,55.041878,1,True,False,True,0.300000,2.306403,0.849973,494.130066,27.413660,30.569901,12.917599,1.000000,0.757425,0
1.684978,0.923947,186.434708,0.139225,0.102836,32.463146,0,True,False,True,0.300000,2.305823,0.628481,513.903381,28.257942,30.076139,20.243902,0.822539,0.825688,0
1.714185,1.014817,125.382713,0.921085,0.971766,46.900860,3,True,False,True,0.300000,2.218558,0.137176,461.837219,13.514234,34.441261,12.196888,0.546084,0.847692,3
1.937564,0.670474,129.801437,1.200386,0.158190,34.784779,2,True,False,True,0.300000,47.165596,0.866219,-3950.685791,2.001138,71.943604,24.187136,0.869420,0.674632,1
1.519697,0.890632,140.833023,0.384842,0.122301,54.642223,4,True,False,True,0.300000,2.116126,0.064909,519.294800,6.094997,48.364922,10.314901,0.616280,0.900449,3
3.000000,0.535322,170.798340,1.014275,0.134364,35.995651,4,False,False,True,0.600000,2.352170,0.622400,503.174164,7.411641,44.210602,7.874741,0.546374,0.799476,2
3.000000,2.000000,221.262665,0.386942,0.398752,7.425738,0,True,False,True,0.300000,2.296380,0.309392,528.757751,23.041195,41.405514,9.959447,0.353455,0.981437,0
0.928157,0.916108,95.970970,0.406781,0.164831,40.343300,3,True,False,True,0.300000,2.084749,0.143052,558.613159,3.113205,60.873302,4.037069,0.253683,0.690915,3
2.480357,1.026330,236.937302,0.106221,0.409955,22.538918,0,True,False,True,0.300000,2.165357,0.230772,483.392303,11.812997,39.367004,10.141418,0.057308,0.608079,3
1.246873,0.944734,80.000000,0.984698,0.222173,32.537884,0,True,False,True,0.300000,10.160399,0.815511,-266.594910,2.639563,65.571716,26.304440,0.346763,0.848127,1
3.000000,2.000000,174.953232,0.246140,0.567834,2.040614,3,True,False,True,0.300000,10.838356,0.915735,-327.168884,2.271188,64.844025,19.637049,0.637061,0.945734,1
1.142085,0.462218,166.583939,0.142478,0.047902,41.873432,0,True,False,True,0.300000,2.300413,0.681317,516.510010,31.513657,29.776791,15.762025,0.941118,1.000000,0
1.203049,0.627460,224.401947,0.175484,0.736260,15.128251,3,True,False,True,0.300000,2.307716,0.329421,500.670929,18.984610,34.258457,14.888821,0.317664,0.642421,0
3.000000,1.850403,198.818512,0.341161,1.500000,16.834723,3,True,False,True,0.300000,2.301459,0.596745,526.830261,27.870640,34.224949,15.506043,0.628583,1.000000,0
0.797167,2.000000,210.153961,0.041104,0.506132,31.897211,0,False,False,True,0.600000,2.383482,0.783212,535.116760,6.438054,48.833939,5.331869,0.271998,0.716832,2
0.467176,0.728668,151.446884,1.017082,0.685603,26.501829,1,True,False,True,0.300000,2.294765,0.720161,513.255859,25.657179,38.107403,12.682253,0.973158,0.857833,0
1.918964,1.610842,187.137924,0.120595,0.262344,17.631893,2,True,False,True,0.300000,2.288550,0.614549,529.197937,22.139587,35.266594,15.042166,0.777807,1.000000,0
1.495275,1.264031,106.596077,0.585210,0.858927,10.818367,1,True,False,True,0.300000,2.303966,1.000000,502.037018,20.856964,36.361126,19.558819,0.597580,0.565646,0
1.439638,0.724955,126.941238,0.246068,0.458635,32.268963,2,True,False,True,0.300000,2.384506,0.111495,472.583923,20.199654,38.056477,8.889068,0.516453,0.916502,3
0.908233,1.212155,131.059875,1.500000,0.084355,36.614933,0,True,False,True,0.300000,2.300807,1.000000,520.062256,31.554686,35.810558,12.295613,0.956095,0.776568,0
2.874962,0.954242,80.000000,0.108939,0.613346,1.388589,3,False,False,True,0.600000,2.036830,0.139394,450.487549,15.115460,39.179310,3.466840,0.288790,0.501272,3
3.000000,1.835889,232.134079,0.384595,0.370121,26.439367,1,True,False,True,0.300000,2.306817,0.501711,509.854462,24.393051,38.153732,13.462627,0.235956,0.658080,0
2.430166,0.732596,147.805450,0.222726,0.431235,33.982994,4,False,False,True,0.600000,2.267629,0.516157,534.505005,15.091036,41.633915,0.100000,0.598346,0.791591,2
1.063006,1.656816,166.228394,1.500000,1.500000,20.934870,1,True,False,False,0.600000,2.306202,0.666950,523.652161,26.591625,28.829844,12.759705,0.940750,0.585453,0
2.589169,0.999201,204.148819,0.024080,0.351029,2.058130,0,True,False,True,0.300000,28.921848,0.908185,-2143.372559,3.682694,56.386818,18.555695,0.376786,0.676430,1
1.573452,0.893456,132.396774,0.358184,0.007191,2.090741,3,True,False,True,0.300000,12.108088,0.835832,-487.240326,2.106741,67.198524,22.580620,0.739002,0.693667,1
1.452194,0.797992,103.508171,0.562968,0.514248,4.762995,0,True,False,True,0.300000,12.875346,0.915549,-528.418579,5.243192,47.768635,30.720308,0.407431,0.879312,1
